Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price,predicted_sentiment,LengthReview,positive score,negative score,neutral score,compound score,x1,x2,cleaned
126,2023-07-20,2023-09-17,Sunset Rooftop,"I had the most wonderful experience with Gia, the painting class instructor at Sunset Rooftop! I was pretty clueless about painting and lacked confidence, but Gia's patience and positivity made me feel right at home. She encouraged me every step of the way and helped me discover my artistic side. I can't believe how much progress I made under her guidance. I'm definitely going to recommend the Sip and Paint with Gia to all my friends because she made me feel so good about painting! Thank you, Gia!","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,positive,502,0.342,0.016,0.642,0.9896,0.9950714142023739,0.2142857142857141,"['wonderful', 'experience', 'gia', 'painting', 'class', 'instructor', 'sunset', 'rooftop', 'pretty', 'clueless', 'painting', 'lacked', 'confidence', 'gia', 'patience', 'positivity', 'made', 'feel', 'right', 'home', 'encouraged', 'every', 'step', 'way', 'helped', 'discover', 'artistic', 'side', 'ca', 'believe', 'much', 'progress', 'made', 'guidance', 'definitely', 'going', 'recommend', 'sip', 'paint', 'gia', 'friends', 'made', 'feel', 'good', 'painting', 'thank', 'gia']"
126,2023-07-15,2023-09-17,Sunset Rooftop,"The wait to be seated was ridiculous! No host/hostess there to greet you. I would give negative stars if possible. We watched servers walking back and forth ignoring us. No one spoke or made eye contact. Needless to say, I won't be going back.","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,negative,243,0.044,0.262,0.694,-0.8832,0.053208609937638304,0.2142857142857141,"['wait', 'seated', 'ridiculous', 'greet', 'would', 'give', 'negative', 'stars', 'possible', 'watched', 'servers', 'walking', 'back', 'forth', 'ignoring', 'us', 'one', 'spoke', 'made', 'eye', 'contact', 'needless', 'say', 'wo', 'going', 'back']"
126,2023-07-09,2023-09-17,Sunset Rooftop,"My friends have been here before, and recommended it. However when we arrived it was clear that the ambience was much different than the photos. We didn't end up eating there so I can't review the food, and the workers were very pleasant, but the vibe of this place is definitely like dive bar and hookah, not really what the pictures show. It would be awesome to hang out with some friends and smoke some hookah, but if you're gonna sit on the patio you kind of can't avoid the smoke, which is the main reason we left.","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,positive,519,0.231,0.0,0.769,0.9763,0.9883826191913097,0.2142857142857141,"['friends', 'recommended', 'however', 'arrived', 'clear', 'ambience', 'much', 'different', 'photos', 'end', 'eating', 'ca', 'review', 'food', 'workers', 'pleasant', 'vibe', 'place', 'definitely', 'like', 'dive', 'bar', 'hookah', 'really', 'pictures', 'show', 'would', 'awesome', 'hang', 'friends', 'smoke', 'hookah', 'gon', 'na', 'sit', 'patio', 'kind', 'ca', 'avoid', 'smoke', 'main', 'reason', 'left']"
126,2023-07-05,2023-09-17,Sunset Rooftop,These racist broke goes really thought we wasn't gonna pay for our hookah & mad me pay before we left. All because me & my friend went outside twice. We literally still had our other friend at the table. The white lady with blue eyes literally looked like she was about to panic all because we stepped outside which we are allowed to do. I'll be damned if I spend money at a place where they think ima going to not pay for something when I literally make more than the staff out together. Fuck that yt b* & this place. Hookah is subpar anyways,"6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,negative,543,0.107,0.163,0.73,-0.8629,0.06341782337557834,0.2142857142857141,"['racist', 'broke', 'goes', 'really', 'thought', 'gon', 'na', 'pay', 'hookah', 'mad', 'pay', 'left', 'friend', 'went', 'outside', 'twice', 'literally', 'still', 'friend', 'table', 'white', 'lady', 'blue', 'eyes', 'literally', 'looked', 'like', 'panic', 'stepped', 'outside', 'allowed', 'damned', 'spend', 'money', 'place', 'think', 'ima', 'going', 'pay', 'something', 'literally', 'make', 'staff', 'together', 'fuck', 'yt', 'b', 'place', 'hookah', 'subpar', 'anyways']"
127,2023-09-13,2023-09-17,3rd Base LA,Food was great!!get the shrimp pasta......oh and the drinks were good too...not to strong but very goof,"1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,103,0.238,0.0,0.762,0.5696,0.783846308589821,0.2142857142857141,"['food', 'great', 'get', 'shrimp', 'pasta', 'oh', 'drinks', 'good', 'strong', 'goof']"
127,2023-09-04,2023-09-17,3rd Base LA,"It's not the best food ever. I wouldn't crave it or go back. I think it's more of a vibe and take pics of the patron tower vs actually enjoying GOOD quality food. (Social media is taking over, the bar for food quality has gone down significantly, it's now more about vibes and videos)Also they charge a 18% service charge for everyone (per there menu it's applied usually for a party of 5 or more, or for the patron tower (neither applied to us)). Our waitress did not say anything until she gave us the bill. At that time (end of august) it wasn't written anywhere. When we asked her why not? She said ""they just started"". 2 stars for that alone! Communication is key, especially when it comes down to ""new unwritten rules"" that make a difference on what you pay. This is something that should have been updated in writing prior to the start.Service fees are taking over. Doesn't even make sense that's there's a service fee for the patron tower. And of course employers can do as they please w service fees so you're still expected to tip bc in some places the owners pocket the service fee. It's not split amongst the employees. (Can't speak for this place just putting it out there that it's not considered a tip)","1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,1217,0.055,0.03,0.915,0.762,0.8806075236370952,0.2142857142857141,"['best', 'food', 'ever', 'would', 'crave', 'go', 'back', 'think', 'vibe', 'take', 'pics', 'patron', 'tower', 'vs', 'actually', 'enjoying', 'good', 'quality', 'food', 'social', 'media', 'taking', 'bar', 'food', 'quality', 'gone', 'significantly', 'vibes', 'videos', 'also', 'charge', 'service', 'charge', 'everyone', 'per', 'menu', 'applied', 'usually', 'party', 'patron', 'tower', 'neither', 'applied', 'us', 'waitress', 'say', 'anything', 'gave', 'us', 'bill', 'time', 'end', 'august', 'written', 'anywhere', 'asked', 'said', 'started', 'stars', 'alone', 'communication', 'key', 'especially', 'comes', 'new', 'unwritten', 'rules', 'make', 'difference', 'pay', 'something', 'updated', 'writing', 'prior', 'fees', 'taking', 'even', 'make', 'sense', 'service', 'fee', 'patron', 'tower', 'course', 'employers', 'please', 'w', 'service', 'fees', 'still', 'expected', 'tip', 'bc', 'places', 'owners', 'pocket', 'service', 'fee', 'split', 'amongst', 'employees', 'ca', 'speak', 'place', 'putting', 'considered', 'tip']"
127,2023-09-02,2023-09-17,3rd Base LA,The staff and food were great. Not to mention there was awesome music be played by some killer DJs. They have some cool specialty mix drinks as well. I recommend the wings. The Thai Chili wings tasted great.  I will definitely be back.,"1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,235,0.401,0.071,0.528,0.9584,0.9793804063568698,0.2142857142857141,"['staff', 'food', 'great', 'mention', 'awesome', 'music', 'played', 'killer', 'djs', 'cool', 'specialty', 'mix', 'drinks', 'well', 'recommend', 'wings', 'thai', 'chili', 'wings', 'tasted', 'great', 'definitely', 'back']"
127,2023-08-19,2023-09-17,3rd Base LA,Still very consistent. I started ordering shots because the drinks were weak a little tonight. Great spot to meet people and get some good bar food,"1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,147,0.22,0.095,0.686,0.5888,0.7935023134178233,0.2142857142857141,"['still', 'consistent', 'started', 'ordering', 'shots', 'drinks', 'weak', 'little', 'tonight', 'great', 'spot', 'meet', 'people', 'get', 'good', 'bar', 'food']"
127,2020-06-26,2023-09-17,3rd Base LA,"Very cute venue. Spacious with cute decor. Food is good, love the Acai Bowl. Bar is huge and their is a nice size overflow room. I see them doing great things soon!","1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,164,0.502,0.0,0.498,0.9725,0.9864715349024341,0.2142857142857141,"['cute', 'venue', 'spacious', 'cute', 'decor', 'food', 'good', 'love', 'acai', 'bowl', 'bar', 'huge', 'nice', 'size', 'overflow', 'room', 'see', 'great', 'things', 'soon']"
127,2023-08-06,2023-09-17,3rd Base LA,One star because I have no choice. Horrible service. Was told that if my food was given to wrong guest there is nothing they can do about it which is complete non sense. Ladies are rude. Horrible. Will not recommend!!!,"1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,negative,218,0.0,0.357,0.643,-0.9537,0.017752967209816936,0.2142857142857141,"['one', 'star', 'choice', 'horrible', 'service', 'told', 'food', 'given', 'wrong', 'guest', 'nothing', 'complete', 'non', 'sense', 'ladies', 'rude', 'horrible', 'recommend']"
127,2023-08-04,2023-09-17,3rd Base LA,"Enjoyed the margarita tower and the nachos were absolutely delicious! We visited on a night where they were showing a boxing match and it was packed but the food came out fast. The waitress was also very nice. The ambiance was great, they played music, which created a good vibe.","1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,279,0.377,0.0,0.623,0.9755,0.9879802856568096,0.2142857142857141,"['enjoyed', 'margarita', 'tower', 'nachos', 'absolutely', 'delicious', 'visited', 'night', 'showing', 'boxing', 'match', 'packed', 'food', 'came', 'fast', 'waitress', 'also', 'nice', 'ambiance', 'great', 'played', 'music', 'created', 'good', 'vibe']"
127,2023-07-22,2023-09-17,3rd Base LA,"Went in on a Friday night. Great music, mostly r&b and hip hop that night. i always love it when the DJ looks like they're having fun. Strong drinks, clean, great service. Our cheesesticks were delicious. Stay away from the cheese steak fries. They look yummy but those tiny fries get cold fast! We asked for them to be replaced and the replacement ones were also cold within 2 minutes of being dropped onto our table. Either way, appreciate the effort!! Super fun night!","1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,471,0.334,0.0,0.666,0.9857,0.9931100382216858,0.2142857142857141,"['went', 'friday', 'night', 'great', 'music', 'mostly', 'r', 'b', 'hip', 'hop', 'night', 'always', 'love', 'dj', 'looks', 'like', 'fun', 'strong', 'drinks', 'clean', 'great', 'service', 'cheesesticks', 'delicious', 'stay', 'away', 'cheese', 'steak', 'fries', 'look', 'yummy', 'tiny', 'fries', 'get', 'cold', 'fast', 'asked', 'replaced', 'replacement', 'ones', 'also', 'cold', 'within', 'minutes', 'dropped', 'onto', 'table', 'either', 'way', 'appreciate', 'effort', 'super', 'fun', 'night']"
127,2023-07-17,2023-09-17,3rd Base LA,"Had a great time, visiting from Chicago and I highly recommend. Valet accept cash, Venmo and cash app.Food was prepared and served hot and quantity was great. Staff was amazing and music was a good R& B vibe.....","1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,212,0.454,0.0,0.546,0.97,0.9852142426071213,0.2142857142857141,"['great', 'time', 'visiting', 'chicago', 'highly', 'recommend', 'valet', 'accept', 'cash', 'venmo', 'cash', 'prepared', 'served', 'hot', 'quantity', 'great', 'staff', 'amazing', 'music', 'good', 'r', 'b', 'vibe']"
127,2023-07-16,2023-09-17,3rd Base LA,I give the margarita tree 4 stars but the food was very mediocre for the price. I had chicken and waffle sliders and the waffles were soft and didn't taste fresh. Service needed work but it wasn't the worst service we had! We have tons of friends and family that travel and ask both me and my husband for recommendations. This won't be one of our recommendations unfortunately.,"1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,377,0.118,0.073,0.809,0.6531,0.8258398712532691,0.2142857142857141,"['give', 'margarita', 'tree', 'stars', 'food', 'mediocre', 'price', 'chicken', 'waffle', 'sliders', 'waffles', 'soft', 'taste', 'fresh', 'service', 'needed', 'work', 'worst', 'service', 'tons', 'friends', 'family', 'travel', 'ask', 'husband', 'recommendations', 'wo', 'one', 'recommendations', 'unfortunately']"
127,2023-07-15,2023-09-17,3rd Base LA,The best happy hour deals I've found in LA yet!  & food is very seasoned & delicious!!,"1562 N Cahuenga Blvd Los Angeles, CA 90028",3.8,444,"Sports Bars, Lounges, American (Traditional)",$$,positive,86,0.515,0.0,0.485,0.9294,0.9647958157312413,0.2142857142857141,"['best', 'happy', 'hour', 'deals', 'found', 'la', 'yet', 'food', 'seasoned', 'delicious']"
128,2023-09-16,2023-09-17,Rich Crab,"Ugh, the food in general was so good I miss this place. It's one of the best marinated crab I ever had. They bring the crabs all the way from Korea and put a lot of care to ensure that the crabs remain fresh and are marinated just right. It can get a bit pricy, but it's worth it. Will def come back here if I visit LA.","4253 W 3rd St Los Angeles, CA 90020",4.4,173,"Korean, Seafood, Soup",$$$,positive,319,0.181,0.047,0.772,0.8192,0.9093743713538524,0.6428571428571429,"['ugh', 'food', 'general', 'good', 'miss', 'place', 'one', 'best', 'marinated', 'crab', 'ever', 'bring', 'crabs', 'way', 'korea', 'put', 'lot', 'care', 'ensure', 'crabs', 'remain', 'fresh', 'marinated', 'right', 'get', 'bit', 'pricy', 'worth', 'def', 'come', 'back', 'visit', 'la']"
128,2023-09-14,2023-09-17,Rich Crab,Food overall is decent...we come here quite often.  As the original place we wanted to go was closed.   Raw crab ($40each...with order 3 $120)was good...but not like I remember from the last time.  Pork belly wasn't bad...it's a bit overpriced at $69.99.I guess when you're craving for things that you can't get you'll pay for it right?The food over was tasty we also had the crab stew.Service were very nice and fast...they were very accommodating as we had kids that didn't eat what we had.  They were nice to let us bring in a dish for the kiddos.Ambiance:  it's a total mom and pop shop so don't except anything fancy.  But the staff was super nice and attentive.,"4253 W 3rd St Los Angeles, CA 90020",4.4,173,"Korean, Seafood, Soup",$$$,positive,667,0.132,0.013,0.855,0.9303,0.9652484409575538,0.6428571428571429,"['food', 'overall', 'decent', 'come', 'quite', 'often', 'original', 'place', 'wanted', 'go', 'closed', 'raw', 'crab', 'order', 'good', 'like', 'remember', 'last', 'time', 'pork', 'belly', 'bad', 'bit', 'overpriced', 'guess', 'craving', 'things', 'ca', 'get', 'pay', 'right', 'food', 'tasty', 'also', 'crab', 'nice', 'fast', 'accommodating', 'kids', 'eat', 'nice', 'let', 'us', 'bring', 'dish', 'total', 'mom', 'pop', 'shop', 'except', 'anything', 'fancy', 'staff', 'super', 'nice', 'attentive']"
